dataset	model	run	windows_size	strategy	mask_ratio	epochs	learning_rate	batch	precision	recall	f1
conll2003	google-bert/bert-base-cased	1	2	windows	1.0	7	3e-05	16	0.8522930315664086	0.25336402266288954	0.3906100723351986
conll2003	google-bert/bert-base-cased	2	2	windows	1.0	7	3e-05	16	0.844170403587444	0.266643059490085	0.4052744886975242
conll2003	google-bert/bert-base-cased	1	2	outside	0.01	7	3e-05	16	0.9081864199685808	0.9212110481586402	0.9146523688142743
conll2003	google-bert/bert-base-cased	2	2	outside	0.01	7	3e-05	16	0.9125154022179194	0.9178470254957507	0.9151734486715509
conll2003	google-bert/bert-base-cased	1	2	outside	0.03	7	3e-05	16	0.9155251141552512	0.9229815864022662	0.9192382295891377
conll2003	google-bert/bert-base-cased	2	2	outside	0.03	7	3e-05	16	0.9132805628847845	0.9192634560906515	0.9162622430071473
conll2003	google-bert/bert-base-cased	1	2	outside	0.05	7	3e-05	16	0.911945272759165	0.9205028328611898	0.9162040708432461
conll2003	google-bert/bert-base-cased	2	2	outside	0.05	7	3e-05	16	0.9122251539138083	0.9182011331444759	0.9152033883349511
conll2003	google-bert/bert-base-cased	1	2	outside	0.05	7	3e-05	16	0.9154334038054969	0.919971671388102	0.9176969268809608
conll2003	google-bert/bert-base-cased	2	2	outside	0.05	7	3e-05	16	0.9119607155384076	0.9206798866855525	0.9162995594713657
conll2003	google-bert/bert-base-cased	1	2	outside	0.1	7	3e-05	16	0.9108459108459108	0.9189093484419264	0.9148598625066103
conll2003	google-bert/bert-base-cased	2	2	outside	0.1	7	3e-05	16	0.9128601546029516	0.919971671388102	0.9164021164021166
conll2003	google-bert/bert-base-cased	1	2	outside	0.2	7	3e-05	16	0.9093295991598109	0.9197946175637394	0.9145321714637795
conll2003	google-bert/bert-base-cased	2	2	outside	0.2	7	3e-05	16	0.9123946629213483	0.9201487252124646	0.9162552891396333
conll2003	google-bert/bert-base-cased	1	2	outside	0.3	7	3e-05	16	0.9169009135628953	0.9240439093484419	0.9204585537918871
conll2003	google-bert/bert-base-cased	2	2	outside	0.3	7	3e-05	16	0.9147477588328353	0.9213881019830028	0.9180559230837082
conll2003	google-bert/bert-base-cased	1	2	outside	0.4	7	3e-05	16	0.9100455022751137	0.9206798866855525	0.9153318077803204
conll2003	google-bert/bert-base-cased	2	2	outside	0.4	7	3e-05	16	0.9136563876651982	0.9180240793201133	0.9158350260531661
conll2003	google-bert/bert-base-cased	1	2	outside	0.5	7	3e-05	16	0.9134107708553326	0.9189093484419264	0.916151809355693
conll2003	google-bert/bert-base-cased	2	2	outside	0.5	7	3e-05	16	0.9166225982725189	0.9206798866855525	0.9186467626534759
conll2003	google-bert/bert-base-cased	1	2	outside	0.6	7	3e-05	16	0.9112124934198982	0.9194405099150141	0.9153080109279986
conll2003	google-bert/bert-base-cased	2	2	outside	0.6	7	3e-05	16	0.9090433873497125	0.9236898016997167	0.9163080706068324
conll2003	google-bert/bert-base-cased	1	2	outside	0.7	7	3e-05	16	0.9090112201963534	0.9180240793201133	0.9134954193093727
conll2003	google-bert/bert-base-cased	2	2	outside	0.7	7	3e-05	16	0.9118110236220472	0.9226274787535411	0.9171873624922997
conll2003	google-bert/bert-base-cased	1	2	outside	0.8	7	3e-05	16	0.9089476448958151	0.9190864022662889	0.9139889074742494
conll2003	google-bert/bert-base-cased	2	2	outside	0.8	7	3e-05	16	0.9135002626510244	0.9236898016997167	0.9185667752442996
conll2003	google-bert/bert-base-cased	1	2	outside	0.9	7	3e-05	16	0.9109396914446003	0.919971671388102	0.9154334038054968
conll2003	google-bert/bert-base-cased	2	2	outside	0.9	7	3e-05	16	0.9059397317540498	0.9208569405099151	0.9133374308543332
conll2003	google-bert/bert-base-cased	1	2	outside	1.0	7	3e-05	16	0.9145096609551586	0.8882790368271954	0.9012035207472605
conll2003	google-bert/bert-base-cased	2	2	outside	1.0	7	3e-05	16	0.9062445030782762	0.9121813031161473	0.9092032118591723
conll2003	google-bert/bert-base-cased	1	3	windows	0.01	7	3e-05	16	0.9130510846745976	0.9240439093484419	0.9185146075325591
conll2003	google-bert/bert-base-cased	2	3	windows	0.01	7	3e-05	16	0.9082344731332868	0.921742209631728	0.9149384885764499
conll2003	google-bert/bert-base-cased	1	3	windows	0.03	7	3e-05	16	0.9157412303895646	0.9197946175637394	0.9177634484586167
conll2003	google-bert/bert-base-cased	2	3	windows	0.03	7	3e-05	16	0.9134107708553326	0.9189093484419264	0.916151809355693
conll2003	google-bert/bert-base-cased	1	3	windows	0.05	7	3e-05	16	0.914516412146744	0.9224504249291785	0.9184662847069194
conll2003	google-bert/bert-base-cased	2	3	windows	0.05	7	3e-05	16	0.9130205587770164	0.919971671388102	0.9164829350030866
conll2003	google-bert/bert-base-cased	1	3	windows	0.05	7	3e-05	16	0.9106360609777466	0.9201487252124646	0.9153676794363717
conll2003	google-bert/bert-base-cased	2	3	windows	0.05	7	3e-05	16	0.9085623678646935	0.9130665722379604	0.9108089014482514
conll2003	google-bert/bert-base-cased	1	3	windows	0.1	7	3e-05	16	0.9102091020910209	0.9171388101983002	0.9136608166504984
conll2003	google-bert/bert-base-cased	2	3	windows	0.1	7	3e-05	16	0.911583758129724	0.9182011331444759	0.9148804798447561
conll2003	google-bert/bert-base-cased	1	3	windows	0.2	7	3e-05	16	0.9094419094419094	0.9174929178470255	0.9134496738938833
conll2003	google-bert/bert-base-cased	2	3	windows	0.2	7	3e-05	16	0.9135325131810194	0.9203257790368272	0.9169165637678603
conll2003	google-bert/bert-base-cased	1	3	windows	0.3	7	3e-05	16	0.9161824264835359	0.9212110481586402	0.9186898560960537
conll2003	google-bert/bert-base-cased	2	3	windows	0.3	7	3e-05	16	0.9089310829817159	0.9153682719546742	0.9121383203952012
conll2003	google-bert/bert-base-cased	1	3	windows	0.4	7	3e-05	16	0.9100140056022409	0.9203257790368272	0.9151408450704226
conll2003	google-bert/bert-base-cased	2	3	windows	0.4	7	3e-05	16	0.9127375087966221	0.9185552407932012	0.9156371337804448
conll2003	google-bert/bert-base-cased	1	3	windows	0.5	7	3e-05	16	0.9140735502121641	0.9153682719546742	0.9147204529370134
conll2003	google-bert/bert-base-cased	2	3	windows	0.5	7	3e-05	16	0.9126059322033898	0.9151912181303116	0.9138967468175389
conll2003	google-bert/bert-base-cased	1	3	windows	0.6	7	3e-05	16	0.910571985124845	0.9104107648725213	0.9104913678618858
conll2003	google-bert/bert-base-cased	2	3	windows	0.6	7	3e-05	16	0.9030153412096632	0.9066926345609065	0.9048502517890274
conll2003	google-bert/bert-base-cased	1	3	windows	0.7	7	3e-05	16	0.908271474019088	0.9098796033994334	0.9090748275252079
conll2003	google-bert/bert-base-cased	2	3	windows	0.7	7	3e-05	16	0.9039039039039038	0.9059844192634561	0.9049429657794676
conll2003	google-bert/bert-base-cased	1	3	windows	0.8	7	3e-05	16	0.9056435819832651	0.9006728045325779	0.9031513537505549
conll2003	google-bert/bert-base-cased	2	3	windows	0.8	7	3e-05	16	0.9070140995895056	0.8997875354107648	0.9033863656563862
conll2003	google-bert/bert-base-cased	1	3	windows	0.9	7	3e-05	16	0.9026372832369942	0.8847379603399433	0.8935979971387695
conll2003	google-bert/bert-base-cased	2	3	windows	0.9	7	3e-05	16	0.9019147398843931	0.8840297450424929	0.8928826895565093
conll2003	google-bert/bert-base-cased	1	3	windows	1.0	7	3e-05	16	0.8265993265993266	0.260800283286119	0.3965006729475101
conll2003	google-bert/bert-base-cased	2	3	windows	1.0	7	3e-05	16	0.7751412429378531	0.12145892351274788	0.21001071483238942
conll2003	google-bert/bert-base-cased	1	3	outside	0.01	7	3e-05	16	0.9104738590662703	0.9219192634560907	0.9161608163983462
conll2003	google-bert/bert-base-cased	2	3	outside	0.01	7	3e-05	16	0.908995265649658	0.9178470254957507	0.9133997004669192
conll2003	google-bert/bert-base-cased	1	3	outside	0.03	7	3e-05	16	0.9118471784086926	0.9212110481586402	0.9165051964065527
conll2003	google-bert/bert-base-cased	2	3	outside	0.03	7	3e-05	16	0.9138174127599576	0.9180240793201133	0.9159159159159158
conll2003	google-bert/bert-base-cased	1	3	outside	0.05	7	3e-05	16	0.9107923736225293	0.9219192634560907	0.9163220413550375
conll2003	google-bert/bert-base-cased	2	3	outside	0.05	7	3e-05	16	0.9118215352186896	0.9190864022662889	0.9154395555947447
conll2003	google-bert/bert-base-cased	1	3	outside	0.05	7	3e-05	16	0.9135867652235129	0.9190864022662889	0.9163283318623124
conll2003	google-bert/bert-base-cased	2	3	outside	0.05	7	3e-05	16	0.9087879319417645	0.9173158640226629	0.9130319851969335
conll2003	google-bert/bert-base-cased	1	3	outside	0.1	7	3e-05	16	0.9119607155384076	0.9206798866855525	0.9162995594713657
conll2003	google-bert/bert-base-cased	2	3	outside	0.1	7	3e-05	16	0.9114904099947211	0.9171388101983002	0.9143058865060453
conll2003	google-bert/bert-base-cased	1	3	outside	0.2	7	3e-05	16	0.9128528844467824	0.921742209631728	0.9172760109241476
conll2003	google-bert/bert-base-cased	2	3	outside	0.2	7	3e-05	16	0.9145976404296531	0.9196175637393768	0.9171007327624261
conll2003	google-bert/bert-base-cased	1	3	outside	0.3	7	3e-05	16	0.9110057925223802	0.9189093484419264	0.9149405024239754
conll2003	google-bert/bert-base-cased	2	3	outside	0.3	7	3e-05	16	0.9165642016511505	0.9238668555240793	0.9202010404726214
conll2003	google-bert/bert-base-cased	1	3	outside	0.4	7	3e-05	16	0.9105733824302998	0.9194405099150141	0.9149854638357854
conll2003	google-bert/bert-base-cased	2	3	outside	0.4	7	3e-05	16	0.9161097432289834	0.9222733711048159	0.9191812246338451
conll2003	google-bert/bert-base-cased	1	3	outside	0.5	7	3e-05	16	0.9112084063047285	0.9212110481586402	0.9161824264835358
conll2003	google-bert/bert-base-cased	2	3	outside	0.5	7	3e-05	16	0.9130358397751229	0.9201487252124646	0.9165784832451499
conll2003	google-bert/bert-base-cased	1	3	outside	0.6	7	3e-05	16	0.9110332749562171	0.9210339943342776	0.9160063391442155
conll2003	google-bert/bert-base-cased	2	3	outside	0.6	7	3e-05	16	0.9094722125131073	0.9213881019830028	0.9153913808267371
conll2003	google-bert/bert-base-cased	1	3	outside	0.7	7	3e-05	16	0.9075043630017452	0.9206798866855525	0.9140446475654772
conll2003	google-bert/bert-base-cased	2	3	outside	0.7	7	3e-05	16	0.9144460028050491	0.9235127478753541	0.9189570119802677
conll2003	google-bert/bert-base-cased	1	3	outside	0.8	7	3e-05	16	0.9077406954394548	0.9197946175637394	0.9137279043180019
conll2003	google-bert/bert-base-cased	2	3	outside	0.8	7	3e-05	16	0.9079776067179846	0.9189093484419264	0.9134107708553327
conll2003	google-bert/bert-base-cased	1	3	outside	0.9	7	3e-05	16	0.9083889083889084	0.9164305949008499	0.9123920324343381
conll2003	google-bert/bert-base-cased	2	3	outside	0.9	7	3e-05	16	0.9047619047619048	0.921742209631728	0.9131731275214875
conll2003	google-bert/bert-base-cased	1	3	outside	1.0	7	3e-05	16	0.9078624078624079	0.915899433427762	0.9118632117045655
conll2003	google-bert/bert-base-cased	2	3	outside	1.0	7	3e-05	16	0.905982905982906	0.9196175637393768	0.9127493190405062
wnut_17	FacebookAI/roberta-base	1	1	windows	0.01	7	3e-05	16	0.6736020806241872	0.48007414272474513	0.5606060606060606
wnut_17	FacebookAI/roberta-base	2	1	windows	0.01	7	3e-05	16	0.6776556776556777	0.5143651529193698	0.5848261327713382
wnut_17	FacebookAI/roberta-base	1	1	windows	0.03	7	3e-05	16	0.6783042394014963	0.5041705282669138	0.578415736310473
wnut_17	FacebookAI/roberta-base	2	1	windows	0.03	7	3e-05	16	0.6854521625163827	0.484708063021316	0.5678610206297503
wnut_17	FacebookAI/roberta-base	1	1	windows	0.05	7	3e-05	16	0.6769420468557337	0.5088044485634847	0.5809523809523809
wnut_17	FacebookAI/roberta-base	2	1	windows	0.05	7	3e-05	16	0.6863753213367609	0.494902687673772	0.5751211631663974
wnut_17	FacebookAI/roberta-base	1	1	windows	0.05	7	3e-05	16	0.6675062972292192	0.4911955514365153	0.5659369994660972
wnut_17	FacebookAI/roberta-base	2	1	windows	0.05	7	3e-05	16	0.6692111959287532	0.48748841519925856	0.5640750670241286
wnut_17	FacebookAI/roberta-base	1	1	windows	0.1	7	3e-05	16	0.6809895833333334	0.484708063021316	0.566323768272875
wnut_17	FacebookAI/roberta-base	2	1	windows	0.1	7	3e-05	16	0.670468948035488	0.4902687673772011	0.5663811563169164
wnut_17	FacebookAI/roberta-base	1	1	windows	0.2	7	3e-05	16	0.7052341597796143	0.47451343836886006	0.5673130193905818
wnut_17	FacebookAI/roberta-base	2	1	windows	0.2	7	3e-05	16	0.6883780332056194	0.4995366079703429	0.5789473684210527
wnut_17	FacebookAI/roberta-base	1	1	windows	0.3	7	3e-05	16	0.7238372093023255	0.46153846153846156	0.5636672325976232
wnut_17	FacebookAI/roberta-base	2	1	windows	0.3	7	3e-05	16	0.6882430647291942	0.48285449490268767	0.5675381263616558
wnut_17	FacebookAI/roberta-base	1	1	windows	0.4	7	3e-05	16	0.6982248520710059	0.43744207599629287	0.5378917378917379
wnut_17	FacebookAI/roberta-base	2	1	windows	0.4	7	3e-05	16	0.6984993178717599	0.47451343836886006	0.565121412803532
wnut_17	FacebookAI/roberta-base	1	1	windows	0.5	7	3e-05	16	0.6990424076607387	0.4735866543095459	0.5646408839779005
wnut_17	FacebookAI/roberta-base	2	1	windows	0.5	7	3e-05	16	0.6949384404924761	0.47080630213160335	0.5613259668508287
wnut_17	FacebookAI/roberta-base	1	1	windows	0.6	7	3e-05	16	0.706140350877193	0.44763670064874883	0.547929665343165
wnut_17	FacebookAI/roberta-base	2	1	windows	0.6	7	3e-05	16	0.7105263157894737	0.45041705282669137	0.551332955190017
wnut_17	FacebookAI/roberta-base	1	1	windows	0.7	7	3e-05	16	0.7350565428109854	0.42168674698795183	0.535924617196702
wnut_17	FacebookAI/roberta-base	2	1	windows	0.7	7	3e-05	16	0.7302839116719243	0.42910101946246526	0.5405720957384705
wnut_17	FacebookAI/roberta-base	1	1	windows	0.8	7	3e-05	16	0.6931818181818182	0.3957367933271548	0.503834808259587
wnut_17	FacebookAI/roberta-base	2	1	windows	0.8	7	3e-05	16	0.7432885906040269	0.41056533827618164	0.528955223880597
wnut_17	FacebookAI/roberta-base	1	1	windows	0.9	7	3e-05	16	0.7595419847328244	0.36886005560704355	0.49656893325015594
wnut_17	FacebookAI/roberta-base	2	1	windows	0.9	7	3e-05	16	0.7868525896414342	0.366079703429101	0.49968374446552816
wnut_17	FacebookAI/roberta-base	1	1	windows	1.0	7	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/roberta-base	2	1	windows	1.0	7	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/roberta-base	1	1	outside	0.01	7	3e-05	16	0.6906666666666667	0.48007414272474513	0.5664297430289776
wnut_17	FacebookAI/roberta-base	2	1	outside	0.01	7	3e-05	16	0.6639344262295082	0.5254865616311399	0.586652871184687
wnut_17	FacebookAI/roberta-base	1	1	outside	0.03	7	3e-05	16	0.6637824474660075	0.4976830398517145	0.5688559322033898
wnut_17	FacebookAI/roberta-base	2	1	outside	0.03	7	3e-05	16	0.6875	0.4893419833178869	0.5717379534380076
wnut_17	FacebookAI/roberta-base	1	1	outside	0.05	7	3e-05	16	0.6790757381258024	0.4902687673772011	0.5694294940796555
wnut_17	FacebookAI/roberta-base	2	1	outside	0.05	7	3e-05	16	0.6831168831168831	0.48748841519925856	0.5689561925365062
wnut_17	FacebookAI/roberta-base	1	1	outside	0.05	7	3e-05	16	0.6613885505481121	0.5032437442075997	0.5715789473684211
wnut_17	FacebookAI/roberta-base	2	1	outside	0.05	7	3e-05	16	0.6810673443456162	0.49675625579240035	0.5744908896034298
wnut_17	FacebookAI/roberta-base	1	1	outside	0.1	7	3e-05	16	0.6836086404066074	0.4986098239110287	0.5766345123258307
wnut_17	FacebookAI/roberta-base	2	1	outside	0.1	7	3e-05	16	0.6627497062279671	0.5227062094531975	0.5844559585492228
wnut_17	FacebookAI/roberta-base	1	1	outside	0.2	7	3e-05	16	0.6560196560196561	0.494902687673772	0.5641838351822505
wnut_17	FacebookAI/roberta-base	2	1	outside	0.2	7	3e-05	16	0.6770025839793282	0.4856348470806302	0.565569347004857
wnut_17	FacebookAI/roberta-base	1	1	outside	0.3	7	3e-05	16	0.6717557251908397	0.4893419833178869	0.5662198391420912
wnut_17	FacebookAI/roberta-base	2	1	outside	0.3	7	3e-05	16	0.6832694763729247	0.49582947173308617	0.5746509129967777
wnut_17	FacebookAI/roberta-base	1	1	outside	0.4	7	3e-05	16	0.6846361185983828	0.47080630213160335	0.557935200439319
wnut_17	FacebookAI/roberta-base	2	1	outside	0.4	7	3e-05	16	0.6752910737386805	0.48378127896200185	0.5637149028077754
wnut_17	FacebookAI/roberta-base	1	1	outside	0.5	7	3e-05	16	0.6697009102730819	0.4772937905468026	0.5573593073593074
wnut_17	FacebookAI/roberta-base	2	1	outside	0.5	7	3e-05	16	0.6625916870415648	0.5023169601482854	0.5714285714285714
wnut_17	FacebookAI/roberta-base	1	1	outside	0.6	7	3e-05	16	0.6913407821229051	0.458758109360519	0.5515320334261838
wnut_17	FacebookAI/roberta-base	2	1	outside	0.6	7	3e-05	16	0.6649006622516557	0.4652455977757183	0.5474372955288986
wnut_17	FacebookAI/roberta-base	1	1	outside	0.7	7	3e-05	16	0.7027417027417028	0.45134383688600554	0.5496613995485328
wnut_17	FacebookAI/roberta-base	2	1	outside	0.7	7	3e-05	16	0.7021943573667712	0.4151992585727525	0.5218404193360513
wnut_17	FacebookAI/roberta-base	1	1	outside	0.8	7	3e-05	16	0.68	0.4411492122335496	0.5351320966835301
wnut_17	FacebookAI/roberta-base	2	1	outside	0.8	7	3e-05	16	0.6624293785310734	0.43466172381835033	0.5249020705092333
wnut_17	FacebookAI/roberta-base	1	1	outside	0.9	7	3e-05	16	0.7325769854132901	0.41890639481000924	0.5330188679245282
wnut_17	FacebookAI/roberta-base	2	1	outside	0.9	7	3e-05	16	0.7296416938110749	0.4151992585727525	0.529238038984052
wnut_17	FacebookAI/roberta-base	1	1	outside	1.0	7	3e-05	16	0.65	0.03614457831325301	0.0684811237928007
wnut_17	FacebookAI/roberta-base	2	1	outside	1.0	7	3e-05	16	0.38095238095238093	0.014828544949026877	0.028545941123996433
wnut_17	FacebookAI/roberta-base	1	2	windows	0.01	7	3e-05	16	0.6842767295597484	0.5041705282669138	0.5805763073639273
wnut_17	FacebookAI/roberta-base	2	2	windows	0.01	7	3e-05	16	0.6826801517067004	0.5004633920296571	0.5775401069518716
wnut_17	FacebookAI/roberta-base	1	2	windows	0.03	7	3e-05	16	0.7053206002728513	0.47914735866543096	0.5706401766004415
wnut_17	FacebookAI/roberta-base	2	2	windows	0.03	7	3e-05	16	0.6901408450704225	0.4995366079703429	0.5795698924731182
wnut_17	FacebookAI/roberta-base	1	2	windows	0.05	7	3e-05	16	0.7078804347826086	0.48285449490268767	0.5741046831955923
wnut_17	FacebookAI/roberta-base	2	2	windows	0.05	7	3e-05	16	0.6882591093117408	0.4726598702502317	0.5604395604395604
wnut_17	FacebookAI/roberta-base	1	2	windows	0.05	7	3e-05	16	0.6763224181360201	0.4976830398517145	0.5734116390816871
wnut_17	FacebookAI/roberta-base	2	2	windows	0.05	7	3e-05	16	0.6741016109045849	0.5041705282669138	0.5768822905620361
wnut_17	FacebookAI/roberta-base	1	2	windows	0.1	7	3e-05	16	0.660024906600249	0.4911955514365153	0.563230605738576
wnut_17	FacebookAI/roberta-base	2	2	windows	0.1	7	3e-05	16	0.6629766297662977	0.4995366079703429	0.5697674418604651
wnut_17	FacebookAI/roberta-base	1	2	windows	0.2	7	3e-05	16	0.6710013003901171	0.4782205746061168	0.5584415584415584
wnut_17	FacebookAI/roberta-base	2	2	windows	0.2	7	3e-05	16	0.6709183673469388	0.48748841519925856	0.5646806226516371
wnut_17	FacebookAI/roberta-base	1	2	windows	0.3	7	3e-05	16	0.6770963704630788	0.5013901760889713	0.5761448349307774
wnut_17	FacebookAI/roberta-base	2	2	windows	0.3	7	3e-05	16	0.6560509554140127	0.4772937905468026	0.5525751072961373
wnut_17	FacebookAI/roberta-base	1	2	windows	0.4	7	3e-05	16	0.6743869209809265	0.458758109360519	0.5460562603419746
wnut_17	FacebookAI/roberta-base	2	2	windows	0.4	7	3e-05	16	0.6845466155810983	0.49675625579240035	0.5757250268528463
wnut_17	FacebookAI/roberta-base	1	2	windows	0.5	7	3e-05	16	0.7159420289855073	0.4578313253012048	0.5585076314301866
wnut_17	FacebookAI/roberta-base	2	2	windows	0.5	7	3e-05	16	0.6808219178082192	0.4606116774791474	0.5494748479823106
wnut_17	FacebookAI/roberta-base	1	2	windows	0.6	7	3e-05	16	0.7076461769115442	0.43744207599629287	0.5406643757159222
wnut_17	FacebookAI/roberta-base	2	2	windows	0.6	7	3e-05	16	0.6944444444444444	0.4633920296570899	0.555864369093941
wnut_17	FacebookAI/roberta-base	1	2	windows	0.7	7	3e-05	16	0.7168141592920354	0.45041705282669137	0.5532157085941947
wnut_17	FacebookAI/roberta-base	2	2	windows	0.7	7	3e-05	16	0.68688293370945	0.45134383688600554	0.5447427293064877
wnut_17	FacebookAI/roberta-base	1	2	windows	0.8	7	3e-05	16	0.7085271317829457	0.4235403151065802	0.5301624129930393
wnut_17	FacebookAI/roberta-base	2	2	windows	0.8	7	3e-05	16	0.7098360655737705	0.40129749768303985	0.5127294256956779
wnut_17	FacebookAI/roberta-base	1	2	windows	0.9	7	3e-05	16	0.7695099818511797	0.39295644114921224	0.5202453987730061
wnut_17	FacebookAI/roberta-base	2	2	windows	0.9	7	3e-05	16	0.7642585551330798	0.37256719184430026	0.5009345794392523
wnut_17	FacebookAI/roberta-base	1	2	windows	1.0	7	3e-05	16	0.0	0.0	0.0
wnut_17	FacebookAI/roberta-base	2	2	windows	1.0	7	3e-05	16	1.0	0.0009267840593141798	0.001851851851851852
wnut_17	FacebookAI/roberta-base	1	2	outside	0.01	7	3e-05	16	0.6841432225063938	0.49582947173308617	0.5749596990865126
wnut_17	FacebookAI/roberta-base	2	2	outside	0.01	7	3e-05	16	0.6813048933500627	0.5032437442075997	0.5788912579957356
wnut_17	FacebookAI/roberta-base	1	2	outside	0.03	7	3e-05	16	0.6458087367178277	0.5069508804448564	0.5680166147455866
wnut_17	FacebookAI/roberta-base	2	2	outside	0.03	7	3e-05	16	0.6890322580645162	0.494902687673772	0.5760517799352751
wnut_17	FacebookAI/roberta-base	1	2	outside	0.05	7	3e-05	16	0.6824583866837388	0.4939759036144578	0.5731182795698925
wnut_17	FacebookAI/roberta-base	2	2	outside	0.05	7	3e-05	16	0.6814159292035398	0.4995366079703429	0.5764705882352941
wnut_17	FacebookAI/roberta-base	1	2	outside	0.05	7	3e-05	16	0.6899736147757256	0.484708063021316	0.5694066412629287
wnut_17	FacebookAI/roberta-base	2	2	outside	0.05	7	3e-05	16	0.6628352490421456	0.4810009267840593	0.5574650912996777
wnut_17	FacebookAI/roberta-base	1	2	outside	0.1	7	3e-05	16	0.6703296703296703	0.5088044485634847	0.5785036880927292
wnut_17	FacebookAI/roberta-base	2	2	outside	0.1	7	3e-05	16	0.663727959697733	0.48841519925857274	0.5627335824879871
wnut_17	FacebookAI/roberta-base	1	2	outside	0.2	7	3e-05	16	0.6585662211421628	0.5023169601482854	0.5699263932702419
wnut_17	FacebookAI/roberta-base	2	2	outside	0.2	7	3e-05	16	0.686092715231788	0.48007414272474513	0.564885496183206
wnut_17	FacebookAI/roberta-base	1	2	outside	0.3	7	3e-05	16	0.7037533512064343	0.4865616311399444	0.5753424657534246
wnut_17	FacebookAI/roberta-base	2	2	outside	0.3	7	3e-05	16	0.6628498727735369	0.48285449490268767	0.5587131367292224
wnut_17	FacebookAI/roberta-base	1	2	outside	0.4	7	3e-05	16	0.6828309305373526	0.48285449490268767	0.5656894679695983
wnut_17	FacebookAI/roberta-base	2	2	outside	0.4	7	3e-05	16	0.6824769433465085	0.48007414272474513	0.5636561479869423
wnut_17	FacebookAI/roberta-base	1	2	outside	0.5	7	3e-05	16	0.6850393700787402	0.48378127896200185	0.5670831070070613
wnut_17	FacebookAI/roberta-base	2	2	outside	0.5	7	3e-05	16	0.65389369592089	0.4902687673772011	0.5603813559322034
wnut_17	FacebookAI/roberta-base	1	2	outside	0.6	7	3e-05	16	0.6881258941344778	0.4457831325301205	0.5410573678290214
wnut_17	FacebookAI/roberta-base	2	2	outside	0.6	7	3e-05	16	0.6671251719394773	0.4494902687673772	0.5370985603543743
wnut_17	FacebookAI/roberta-base	1	2	outside	0.7	7	3e-05	16	0.6907356948228883	0.46987951807228917	0.5592939878654165
wnut_17	FacebookAI/roberta-base	2	2	outside	0.7	7	3e-05	16	0.6862170087976539	0.43373493975903615	0.5315161839863713
wnut_17	FacebookAI/roberta-base	1	2	outside	0.8	7	3e-05	16	0.7161764705882353	0.45134383688600554	0.5537237066515065
wnut_17	FacebookAI/roberta-base	2	2	outside	0.8	7	3e-05	16	0.6950867052023122	0.4457831325301205	0.5431959345002824
wnut_17	FacebookAI/roberta-base	1	2	outside	0.9	7	3e-05	16	0.7609942638623327	0.36886005560704355	0.4968789013732834
wnut_17	FacebookAI/roberta-base	2	2	outside	0.9	7	3e-05	16	0.7828467153284672	0.39759036144578314	0.5273509526736325
wnut_17	FacebookAI/roberta-base	1	2	outside	1.0	7	3e-05	16	0.7142857142857143	0.04170528266913809	0.07880910683012259
wnut_17	FacebookAI/roberta-base	2	2	outside	1.0	7	3e-05	16	0.7967479674796748	0.09082483781278962	0.16306156405990016
wnut_17	FacebookAI/roberta-base	1	3	windows	0.01	7	3e-05	16	0.6739130434782609	0.48841519925857274	0.5663621708758731
wnut_17	FacebookAI/roberta-base	2	3	windows	0.01	7	3e-05	16	0.6711990111248455	0.5032437442075997	0.5752118644067797
wnut_17	FacebookAI/roberta-base	1	3	windows	0.03	7	3e-05	16	0.6889460154241646	0.49675625579240035	0.5772751750134626
wnut_17	FacebookAI/roberta-base	2	3	windows	0.03	7	3e-05	16	0.7029831387808041	0.5023169601482854	0.5859459459459458
wnut_17	FacebookAI/roberta-base	1	3	windows	0.05	7	3e-05	16	0.6953020134228188	0.48007414272474513	0.5679824561403509
wnut_17	FacebookAI/roberta-base	2	3	windows	0.05	7	3e-05	16	0.6630565583634176	0.5106580166821131	0.5769633507853403
wnut_17	FacebookAI/roberta-base	1	3	windows	0.05	7	3e-05	16	0.652962515114873	0.5004633920296571	0.5666316894018887
wnut_17	FacebookAI/roberta-base	2	3	windows	0.05	7	3e-05	16	0.6985195154777928	0.4810009267840593	0.5697036223929748
wnut_17	FacebookAI/roberta-base	1	3	windows	0.1	7	3e-05	16	0.66625	0.4939759036144578	0.5673230441724322
wnut_17	FacebookAI/roberta-base	2	3	windows	0.1	7	3e-05	16	0.6703567035670357	0.505097312326228	0.5761099365750528
wnut_17	FacebookAI/roberta-base	1	3	windows	0.2	7	3e-05	16	0.6926121372031663	0.4865616311399444	0.5715841045182363
wnut_17	FacebookAI/roberta-base	2	3	windows	0.2	7	3e-05	16	0.6853333333333333	0.4763670064874884	0.5620557681793329
wnut_17	FacebookAI/roberta-base	1	3	windows	0.3	7	3e-05	16	0.7005494505494505	0.4726598702502317	0.5644714997232981
wnut_17	FacebookAI/roberta-base	2	3	windows	0.3	7	3e-05	16	0.678030303030303	0.4976830398517145	0.5740245857830037
wnut_17	FacebookAI/roberta-base	1	3	windows	0.4	7	3e-05	16	0.6973865199449794	0.46987951807228917	0.5614617940199336
wnut_17	FacebookAI/roberta-base	2	3	windows	0.4	7	3e-05	16	0.671875	0.4782205746061168	0.5587439090416892
